code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,n_assessments_early,mean_score_early,weighted_mean_score_early,final_coursework_score,total_clicks_early,active_days_early,clicks_dataplus,clicks_dualpane,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url,submission_rate_early,refs_forumng,macro_stats,clicks_freq_init
AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-165.0,,268,2.0,66.0,66.66666667,65.1,365,22,0.0,0.0,,54.0,0.0,79.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,6.0,0.3333333333,49.83469860953225,-1.951810011607083,low
AAA,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-58.0,,268,2.0,78.5,77.66666667,77.5,424,43,0.0,0.0,,5.0,0.0,97.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,19.0,0.3333333333,3.289457495552405,0.3913972000841514,mid
AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,Pass,-29.0,,268,2.0,71.0,68.0,66.0,1053,42,1.0,0.0,,191.0,,187.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,4.0,0.3333333333,190.5238974847583,2.3684034032520564,low
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,-79.0,109.0,268,1.0,65.0,65.0,65.0,190,21,0.0,0.0,,6.0,0.0,34.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,0.1666666667,7.740005714548085,1.1541310477921696,low
AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,2.0,,268,2.0,84.5,84.33333333,75.5,196,15,0.0,0.0,0.0,3.0,,33.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,4.0,0.3333333333,7.561048678881882,-0.0371219395247117,low
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-151.0,,268,2.0,78.0,76.33333333,79.5,750,63,0.0,0.0,0.0,84.0,3.0,163.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,49.0,24.0,0.3333333333,77.20989594833982,0.4255370206269868,mid
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-47.0,,268,2.0,64.0,60.66666667,56.4,226,15,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,4.0,0.3333333333,28.073859811980345,-1.2319830925374604,mid
AAA,2013J,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-50.0,,268,2.0,75.5,72.33333333,78.8,1073,64,0.0,0.0,,57.0,,195.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,74.0,29.0,0.3333333333,64.01220824011124,-0.8930626561907087,high
AAA,2013J,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,-31.0,,268,2.0,53.0,53.66666667,59.6,602,40,0.0,0.0,,60.0,0.0,150.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,20.0,0.3333333333,64.18801874366325,0.507531608734158,low
AAA,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-36.0,,268,2.0,70.5,72.0,79.2,243,17,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,33.0,1.0,0.3333333333,4.546795989268202,0.3493412684930992,mid
AAA,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-198.0,,268,2.0,78.0,78.33333333,78.9,1156,82,0.0,0.0,0.0,205.0,0.0,527.0,0.0,3.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,25.0,0.3333333333,202.23866490056832,-0.5659650084052177,high
AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-103.0,,268,2.0,79.5,78.0,68.4,1675,74,1.0,0.0,0.0,515.0,2.0,349.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,126.0,69.0,0.3333333333,509.5964830923253,1.1005810362024768,low
AAA,2013J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-68.0,,268,2.0,57.5,57.33333333,59.1,316,22,0.0,0.0,,66.0,0.0,53.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,17.0,0.3333333333,62.06865973104752,-2.353332464036918,mid
AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-172.0,,268,2.0,61.5,62.66666667,64.4,1590,84,0.0,0.0,,547.0,0.0,393.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,63.0,0.0,0.3333333333,537.1686495573246,0.65327645729604,low
AAA,2013J,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-186.0,170.0,268,2.0,57.5,58.33333333,35.0,259,25,0.0,0.0,,30.0,0.0,85.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,0.3333333333,27.04512422155307,-1.0453102396835663,low
AAA,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-145.0,,268,2.0,69.5,72.66666667,72.1,491,28,0.0,0.0,0.0,90.0,,86.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,19.0,0.3333333333,93.00742442444928,-0.3368993448686189,low
AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-191.0,,268,2.0,80.5,80.33333333,76.0,1446,51,0.0,0.0,,349.0,0.0,350.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,140.0,39.0,0.3333333333,346.43418451608545,0.3731393398239526,low
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,-33.0,,268,2.0,71.0,73.33333333,75.5,1454,43,0.0,0.0,0.0,601.0,0.0,271.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,89.0,49.0,0.3333333333,580.9805126486162,-2.296954178746787,mid
AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-17.0,187.0,268,1.0,51.0,51.0,40.33333333,141,7,0.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.1666666667,0.5533278932988956,-0.5468428758704623,low
AAA,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-68.0,,268,2.0,71.0,68.0,76.9,1716,55,0.0,0.0,0.0,74.0,0.0,362.0,0.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,218.0,158.0,0.3333333333,70.76123135178597,-0.8963564383875059,mid
AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-108.0,177.0,268,2.0,67.5,66.66666667,67.2,1478,46,0.0,0.0,0.0,404.0,8.0,288.0,0.0,1.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,104.0,0.0,0.3333333333,397.9890396567476,-0.2140111496932635,low
AAA,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-138.0,,268,2.0,80.5,81.0,79.6,515,22,0.0,0.0,0.0,41.0,0.0,82.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,1.0,0.3333333333,43.11935815029395,0.1171597200776798,mid
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-74.0,,268,2.0,71.0,71.33333333,73.8,241,25,0.0,0.0,,8.0,0.0,45.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,0.3333333333,4.765414387708447,-1.07180210774897,low
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-107.0,,268,2.0,57.0,55.66666667,58.8,1245,42,3.0,0.0,0.0,195.0,1.0,205.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,104.0,27.0,0.3333333333,192.9127172218228,-0.1195485264559205,mid
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-8.0,,268,2.0,64.0,67.0,73.5,429,21,1.0,0.0,0.0,14.0,1.0,55.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,15.0,0.3333333333,15.281988629511922,0.50702376016837,mid
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-52.0,,268,2.0,69.5,69.66666667,67.9,309,23,0.0,0.0,0.0,10.0,0.0,53.0,0.0,1.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.3333333333,6.182912213372156,1.3393382072954174,low
AAA,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-96.0,,268,2.0,73.5,72.0,69.8,960,44,0.0,0.0,0.0,47.0,0.0,185.0,0.0,1.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128.0,56.0,0.3333333333,55.548955110548334,1.16923647447559,high
AAA,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-141.0,,268,2.0,74.5,74.33333333,74.5,185,12,0.0,0.0,,55.0,0.0,36.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,0.3333333333,48.07478797789782,1.3466272198713107,mid
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-132.0,,268,2.0,84.5,84.33333333,82.9,2552,83,7.0,0.0,0.0,1133.0,6.0,389.0,0.0,1.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,135.0,60.0,0.3333333333,1117.2412395461597,-1.2500100991684029,low
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-145.0,,268,2.0,57.0,55.66666667,51.0,389,36,0.0,0.0,0.0,5.0,0.0,85.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,9.0,0.3333333333,1.83471794046013,-0.1258917595451193,mid
AAA,2013J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,-17.0,,268,2.0,45.0,47.33333333,51.9,478,42,0.0,0.0,,90.0,0.0,136.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,54.0,11.0,0.3333333333,80.37516861710584,-0.2336615598554201,low
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,-115.0,,268,2.0,93.0,93.66666667,84.3,1172,53,6.0,0.0,0.0,171.0,1.0,177.0,0.0,3.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,23.0,5.0,0.3333333333,167.49994694280892,-0.378400963660489,mid
AAA,2013J,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-32.0,,268,2.0,73.5,72.33333333,81.8,321,30,0.0,0.0,0.0,30.0,,78.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,12.0,0.3333333333,22.79584580226817,0.2769866866675449,low
AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-59.0,,268,2.0,81.0,80.66666667,78.3,927,46,0.0,0.0,0.0,215.0,,189.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,23.0,0.3333333333,211.76863107934315,-1.8031137618680968,mid
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-18.0,,268,1.0,64.0,64.0,64.0,127,9,0.0,0.0,,37.0,0.0,35.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.1666666667,27.87968889121759,0.1457216539072536,mid
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-66.0,,268,2.0,75.5,75.66666667,78.1,750,43,2.0,0.0,,14.0,0.0,143.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,32.0,4.0,0.3333333333,-1.6262814346369368,-0.7783961837391655,mid
AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-107.0,,268,2.0,59.5,55.0,54.9,492,37,0.0,0.0,0.0,14.0,,129.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,63.0,26.0,0.3333333333,13.76948825479868,-0.0615615198128881,mid
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-58.0,,268,2.0,79.5,79.0,82.6,609,47,6.0,0.0,,154.0,1.0,109.0,0.0,1.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,0.3333333333,147.5550264886024,-1.5606015487587168,mid
AAA,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-123.0,,268,2.0,72.5,72.66666667,60.9,1920,91,0.0,0.0,0.0,1054.0,0.0,541.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,59.0,10.0,0.3333333333,1037.0834049329414,-0.6141021988872042,mid
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-107.0,,268,2.0,49.5,50.33333333,61.85714286,833,36,0.0,0.0,,156.0,0.0,172.0,0.0,1.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,71.0,16.0,0.3333333333,152.19214825226038,0.3451409230249722,mid
AAA,2013J,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Pass,-121.0,,268,2.0,50.5,49.0,60.4,1173,56,3.0,0.0,0.0,89.0,,227.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,119.0,71.0,0.3333333333,90.34852514876242,0.1786164302305054,mid
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,-79.0,,268,2.0,89.0,89.33333333,87.8,6808,101,1.0,0.0,0.0,3004.0,0.0,2420.0,0.0,3.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,142.0,69.0,0.3333333333,2948.109672087954,0.7574860111597971,mid
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-59.0,,268,2.0,71.5,65.66666667,58.5,191,21,0.0,0.0,0.0,42.0,,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,1.0,0.3333333333,37.3820799485008,1.8002718651436989,mid
AAA,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-47.0,,268,2.0,76.0,75.66666667,78.6,1824,73,0.0,0.0,0.0,927.0,,259.0,0.0,1.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,85.0,35.0,0.3333333333,908.8319372520348,-0.6133942543064449,low
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-67.0,,268,2.0,81.0,80.66666667,80.2,5088,90,3.0,0.0,,2785.0,0.0,903.0,0.0,2.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,194.0,109.0,0.3333333333,2721.0651076548875,-0.2370380628947532,mid
AAA,2013J,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-32.0,,268,2.0,77.0,74.33333333,80.2,1010,53,0.0,0.0,0.0,118.0,,171.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,51.0,0.3333333333,102.33529830481729,0.1765957798076083,low
AAA,2013J,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-165.0,,268,2.0,46.5,42.66666667,57.5,778,42,6.0,0.0,0.0,136.0,,215.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.3333333333,138.6580412507874,-0.7501708222200171,low
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-32.0,,268,2.0,48.0,51.33333333,64.6,77,16,0.0,0.0,,15.0,0.0,26.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.3333333333,21.732043124459626,-0.1400598060640945,low
AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-67.0,53.0,268,1.0,84.0,84.0,84.0,2376,45,11.0,0.0,0.0,857.0,1.0,354.0,0.0,2.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,78.0,11.0,0.1666666667,837.8311941703156,-1.2276737165593532,low
AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-103.0,,268,2.0,71.0,70.66666667,62.6,76,11,0.0,0.0,0.0,5.0,,18.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.3333333333,17.11772126604953,-0.4834905888272482,mid
AAA,2013J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-53.0,,268,2.0,77.5,77.66666667,74.2,258,13,0.0,0.0,0.0,31.0,0.0,58.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,6.0,0.3333333333,32.701439478062035,0.9992707060381356,low
AAA,2013J,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,-32.0,,268,1.0,57.0,57.0,51.66666667,273,19,0.0,0.0,0.0,62.0,0.0,66.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,1.0,0.1666666667,55.32061626322727,-1.0788621398060327,low
AAA,2013J,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,-192.0,65.0,268,1.0,36.0,36.0,36.0,303,33,0.0,0.0,0.0,104.0,0.0,97.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,6.0,0.1666666667,100.58877515707894,-0.3068775424512432,mid
AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-196.0,160.0,268,2.0,86.5,86.66666667,86.4,1730,68,0.0,0.0,,887.0,0.0,420.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,62.0,40.0,0.3333333333,871.1847380207992,-0.7915555973565866,low
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-110.0,,268,2.0,69.0,68.33333333,67.4,790,47,3.0,0.0,0.0,130.0,0.0,147.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,4.0,0.3333333333,122.9035447018823,-0.0328462996556984,low
AAA,2013J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57.0,,268,2.0,56.0,52.0,47.8,141,13,0.0,0.0,,2.0,0.0,44.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,9.0,0.3333333333,3.280859991167828,-0.6765077078526381,mid
AAA,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,48.0,,268,2.0,64.0,64.0,63.8,48,12,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.3333333333,11.651764821707042,1.736832916511709,low
AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-71.0,51.0,268,1.0,75.0,75.0,75.0,880,38,0.0,0.0,0.0,119.0,0.0,231.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,86.0,39.0,0.1666666667,113.21228349631288,0.6524337077240725,mid
AAA,2013J,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,-81.0,,268,2.0,71.0,72.0,78.4,974,44,0.0,0.0,,132.0,0.0,153.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,112.0,56.0,0.3333333333,136.60892418547314,0.1483830342479393,mid
AAA,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-60.0,,268,2.0,59.5,58.66666667,61.5,506,34,0.0,0.0,0.0,111.0,1.0,153.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,13.0,0.3333333333,113.80574730118975,-0.7378365889204768,mid
AAA,2013J,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,-49.0,,268,2.0,75.5,76.0,79.6,2017,66,3.0,0.0,,694.0,,393.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,77.0,14.0,0.3333333333,687.413343666866,0.2092243699310194,mid
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-12.0,,268,2.0,57.0,55.66666667,47.4,38,10,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333,5.5910086828400605,-1.4724967202891364,low
AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,Pass,-37.0,,268,2.0,72.5,73.33333333,79.5,182,12,0.0,0.0,0.0,5.0,0.0,26.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,2.0,0.3333333333,0.2966699413408094,0.3222574129023912,mid
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-18.0,,268,2.0,72.5,71.66666667,82.0,983,55,0.0,0.0,0.0,102.0,,181.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0,45.0,0.3333333333,98.78650736814082,-1.7554927989371714,mid
AAA,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-75.0,,268,2.0,80.0,78.33333333,82.4,283,44,0.0,0.0,0.0,45.0,0.0,106.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,2.0,0.3333333333,42.20260400765317,3.056050245385036,low
AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-49.0,,268,2.0,75.0,75.0,73.4,323,31,1.0,0.0,0.0,41.0,,75.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,54.0,4.0,0.3333333333,45.33598084235331,-0.5748578288381903,mid
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-38.0,,268,2.0,56.0,58.33333333,58.6,89,16,0.0,0.0,,3.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,2.0,0.3333333333,0.1116694829209468,0.113791538286913,low
AAA,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-129.0,,268,2.0,64.5,64.66666667,69.71428571,378,31,0.0,0.0,0.0,0.0,,74.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,17.0,0.3333333333,1.062059011957,0.1019707236337757,low
AAA,2013J,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-38.0,,268,2.0,58.5,56.66666667,55.6,506,33,0.0,0.0,,117.0,0.0,65.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,19.0,0.3333333333,114.80103525118386,0.6370095834585147,mid
AAA,2013J,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-52.0,,268,2.0,65.5,64.66666667,70.4,1029,59,5.0,0.0,0.0,166.0,0.0,349.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,19.0,0.3333333333,165.43007059557257,1.725217675103089,low
AAA,2013J,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-4.0,,268,2.0,79.0,76.0,77.0,655,53,0.0,0.0,0.0,3.0,0.0,177.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,0.3333333333,3.827237765186888,-0.1211001060896573,low
AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,-123.0,,268,2.0,51.5,50.66666667,49.1,201,13,0.0,0.0,,52.0,0.0,40.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,4.0,0.3333333333,54.65060575507965,2.0442789130571466,mid
AAA,2013J,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,-60.0,,268,2.0,64.5,65.66666667,53.7,108,7,0.0,0.0,,17.0,,23.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,8.0,0.3333333333,30.70749356575287,1.0535012146927785,mid
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-64.0,,268,2.0,73.0,68.66666667,73.0,836,32,0.0,0.0,,65.0,0.0,180.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,41.0,0.3333333333,63.68748110052369,0.4408200972531848,mid
AAA,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-155.0,,268,2.0,65.5,63.0,67.0,543,43,0.0,0.0,0.0,5.0,0.0,133.0,0.0,1.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,2.0,0.3333333333,15.546480874264988,-0.2992190851974322,low
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-61.0,,268,2.0,71.5,70.66666667,76.3,280,46,0.0,0.0,0.0,19.0,0.0,81.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,58.0,21.0,0.3333333333,6.129792606437793,0.730821015961414,high
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-38.0,,268,2.0,65.0,64.33333333,68.8,550,47,0.0,0.0,0.0,34.0,0.0,171.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0,4.0,0.3333333333,40.28307029980533,-1.0432112457371312,mid
